order_id	member_id	order_date	status	total_amount
6073	1608	2025-08-16	paid	10410.00
6074	1608	2025-08-17	paid	8780.00
6075	10608	2025-08-18	paid	13670.00
6076	10608	2025-08-19	paid	18980.00
6077	10608	2025-08-20	paid	15910.00
6078	10608	2025-08-21	paid	13210.00
6079	10608	2025-08-22	paid	10880.00
6080	609	2025-08-23	cancelled	16820.00
6081	609	2025-08-24	paid	13180.00
6082	1609	2025-08-25	paid	17410.00
6083	1609	2025-08-26	paid	10010.00
6084	1609	2025-08-27	paid	2980.00
6085	10609	2025-08-28	paid	1970.00
6086	10609	2025-08-29	paid	3380.00
6087	10609	2025-08-30	paid	2910.00
6088	10609	2025-08-31	paid	2810.00
6089	10609	2025-09-01	paid	3080.00
6090	610	2025-09-02	paid	5120.00
6091	610	2025-09-03	paid	7580.00
6092	1610	2025-09-04	paid	6410.00
6093	1610	2025-09-05	paid	5610.00
6094	1610	2025-09-06	paid	5180.00
6095	10610	2025-09-07	paid	8270.00
6096	10610	2025-09-08	paid	11780.00
6097	10610	2025-09-09	paid	9910.00
6098	10610	2025-09-10	paid	8410.00
6099	10610	2025-09-11	paid	7280.00
7000	701	2025-02-28	cancelled	11330.00
7001	701	2025-03-01	paid	15860.00
7002	1701	2025-03-02	paid	13310.00
7003	1701	2025-03-03	paid	11130.00
7004	1701	2025-03-04	paid	9320.00
7005	10701	2025-03-05	paid	14480.00
7006	10701	2025-03-06	paid	20060.00
7007	10701	2025-03-07	paid	16810.00
7008	10701	2025-03-08	paid	13930.00
7009	10701	2025-03-09	paid	11420.00
7010	702	2025-03-10	paid	9630.00
7011	702	2025-03-11	paid	14260.00
7012	1702	2025-03-12	paid	8310.00
7013	1702	2025-03-13	paid	730.00
7014	1702	2025-03-14	paid	1520.00
7015	10702	2025-03-15	paid	2780.00
7016	10702	2025-03-16	paid	4460.00
7017	10702	2025-03-17	paid	3810.00
7018	10702	2025-03-18	paid	3530.00
7019	10702	2025-03-19	paid	3620.00
7020	703	2025-03-20	cancelled	5930.00
7021	703	2025-03-21	paid	8660.00
7022	1703	2025-03-22	paid	7310.00
7023	1703	2025-03-23	paid	6330.00
7024	1703	2025-03-24	paid	5720.00
7025	10703	2025-03-25	paid	9080.00
7026	10703	2025-03-26	paid	12860.00
7027	10703	2025-03-27	paid	10810.00
7028	10703	2025-03-28	paid	9130.00
7029	10703	2025-03-29	paid	7820.00
7030	704	2025-03-30	paid	12230.00
7031	704	2025-03-31	paid	17060.00
7032	1704	2025-04-01	paid	14310.00
7033	1704	2025-04-02	paid	11930.00
7034	1704	2025-04-03	paid	9920.00
7035	10704	2025-04-04	paid	15380.00
7036	10704	2025-04-05	paid	21260.00
7037	10704	2025-04-06	paid	17810.00
7038	10704	2025-04-07	paid	10730.00
7039	10704	2025-04-08	paid	6020.00
7040	705	2025-04-09	cancelled	4530.00
7041	705	2025-04-10	paid	7460.00
7042	1705	2025-04-11	paid	1310.00
7043	1705	2025-04-12	paid	1530.00
7044	1705	2025-04-13	paid	2120.00
7045	10705	2025-04-14	paid	3680.00
7046	10705	2025-04-15	paid	5660.00
7047	10705	2025-04-16	paid	4810.00
7048	10705	2025-04-17	paid	4330.00
7049	10705	2025-04-18	paid	4220.00
7050	706	2025-04-19	paid	6830.00
7051	706	2025-04-20	paid	9860.00
7052	1706	2025-04-21	paid	8310.00
7053	1706	2025-04-22	paid	7130.00
7054	1706	2025-04-23	paid	6320.00
7055	10706	2025-04-24	paid	9980.00
7056	10706	2025-04-25	paid	14060.00
7057	10706	2025-04-26	paid	11810.00
7058	10706	2025-04-27	paid	9930.00
7059	10706	2025-04-28	paid	8420.00
7060	707	2025-04-29	cancelled	13130.00
7061	707	2025-04-30	paid	18260.00
7062	1707	2025-05-01	paid	15310.00
7063	1707	2025-05-02	paid	12730.00
7064	1707	2025-05-03	paid	10520.00
7065	10707	2025-05-04	paid	16280.00
7066	10707	2025-05-05	paid	22460.00
7067	10707	2025-05-06	paid	16810.00
7068	10707	2025-05-07	paid	11530.00
7069	10707	2025-05-08	paid	2620.00
7070	708	2025-05-09	paid	5430.00
7071	708	2025-05-10	paid	2660.00
7072	1708	2025-05-11	paid	2310.00
7073	1708	2025-05-12	paid	2330.00
7074	1708	2025-05-13	paid	2720.00
7075	10708	2025-05-14	paid	4580.00
7076	10708	2025-05-15	paid	6860.00
7077	10708	2025-05-16	paid	5810.00
7078	10708	2025-05-17	paid	5130.00
7079	10708	2025-05-18	paid	4820.00
7080	709	2025-05-19	cancelled	7730.00
7081	709	2025-05-20	paid	11060.00
7082	1709	2025-05-21	paid	9310.00
7083	1709	2025-05-22	paid	7930.00
7084	1709	2025-05-23	paid	6920.00
7085	10709	2025-05-24	paid	10880.00
7086	10709	2025-05-25	paid	15260.00
7087	10709	2025-05-26	paid	12810.00
7088	10709	2025-05-27	paid	10730.00
7089	10709	2025-05-28	paid	9020.00
7090	710	2025-05-29	paid	14030.00
7091	710	2025-05-30	paid	19460.00
7092	1710	2025-05-31	paid	16310.00
7093	1710	2025-06-01	paid	13530.00
7094	1710	2025-06-02	paid	11120.00
7095	10710	2025-06-03	paid	9180.00
7096	10710	2025-06-04	paid	13660.00
7097	10710	2025-06-05	paid	7810.00
7098	10710	2025-06-06	paid	10330.00
7099	10710	2025-06-07	paid	1220.00
8000	801	2024-11-24	cancelled	11330.00
8001	801	2024-11-25	paid	15860.00
8002	1801	2024-11-26	paid	13310.00
8003	1801	2024-11-27	paid	11130.00
8004	1801	2024-11-28	paid	9320.00
8005	10801	2024-11-29	paid	14480.00
8006	10801	2024-11-30	paid	20060.00
8007	10801	2024-12-01	paid	16810.00
8008	10801	2024-12-02	paid	13930.00
8009	10801	2024-12-03	paid	11420.00
8010	802	2024-12-04	paid	9630.00
8011	802	2024-12-05	paid	14260.00
8012	1802	2024-12-06	paid	8310.00
8013	1802	2024-12-07	paid	730.00
8014	1802	2024-12-08	paid	1520.00
8015	10802	2024-12-09	paid	2780.00
8016	10802	2024-12-10	paid	4460.00
8017	10802	2024-12-11	paid	3810.00
8018	10802	2024-12-12	paid	3530.00
8019	10802	2024-12-13	paid	3620.00
8020	803	2024-12-14	cancelled	5930.00
8021	803	2024-12-15	paid	8660.00
8022	1803	2024-12-16	paid	7310.00
8023	1803	2024-12-17	paid	6330.00
8024	1803	2024-12-18	paid	5720.00
8025	10803	2024-12-19	paid	9080.00
8026	10803	2024-12-20	paid	12860.00
8027	10803	2024-12-21	paid	10810.00
8028	10803	2024-12-22	paid	9130.00
8029	10803	2024-12-23	paid	7820.00
8030	804	2024-12-24	paid	12230.00
8031	804	2024-12-25	paid	17060.00
8032	1804	2024-12-26	paid	14310.00
8033	1804	2024-12-27	paid	11930.00
8034	1804	2024-12-28	paid	9920.00
8035	10804	2024-12-29	paid	15380.00
8036	10804	2024-12-30	paid	21260.00
8037	10804	2024-12-31	paid	17810.00
8038	10804	2025-01-01	paid	10730.00
8039	10804	2025-01-02	paid	6020.00
8040	805	2025-01-03	cancelled	4530.00
8041	805	2025-01-04	paid	7460.00
8042	1805	2025-01-05	paid	1310.00
8043	1805	2025-01-06	paid	1530.00
8044	1805	2025-01-07	paid	2120.00
8045	10805	2025-01-08	paid	3680.00
8046	10805	2025-01-09	paid	5660.00
8047	10805	2025-01-10	paid	4810.00
8048	10805	2025-01-11	paid	4330.00
8049	10805	2025-01-12	paid	4220.00
8050	806	2025-01-13	paid	6830.00
8051	806	2025-01-14	paid	9860.00
8052	1806	2025-01-15	paid	8310.00
8053	1806	2025-01-16	paid	7130.00
8054	1806	2025-01-17	paid	6320.00
8055	10806	2025-01-18	paid	9980.00
8056	10806	2025-01-19	paid	14060.00
8057	10806	2025-01-20	paid	11810.00
8058	10806	2025-01-21	paid	9930.00
8059	10806	2025-01-22	paid	8420.00
8060	807	2025-01-23	cancelled	13130.00
8061	807	2025-01-24	paid	18260.00
8062	1807	2025-01-25	paid	15310.00
8063	1807	2025-01-26	paid	12730.00
8064	1807	2025-01-27	paid	10520.00
8065	10807	2025-01-28	paid	16280.00
8066	10807	2025-01-29	paid	22460.00
8067	10807	2025-01-30	paid	16810.00
8068	10807	2025-01-31	paid	11530.00
8069	10807	2025-02-01	paid	2620.00
8070	808	2025-02-02	paid	5430.00
8071	808	2025-02-03	paid	2660.00
8072	1808	2025-02-04	paid	2310.00
8073	1808	2025-02-05	paid	2330.00
8074	1808	2025-02-06	paid	2720.00
8075	10808	2025-02-07	paid	4580.00
8076	10808	2025-02-08	paid	6860.00
8077	10808	2025-02-09	paid	5810.00
8078	10808	2025-02-10	paid	5130.00
8079	10808	2025-02-11	paid	4820.00
8080	809	2025-02-12	cancelled	7730.00
8081	809	2025-02-13	paid	11060.00
8082	1809	2025-02-14	paid	9310.00
8083	1809	2025-02-15	paid	7930.00
8084	1809	2025-02-16	paid	6920.00
8085	10809	2025-02-17	paid	10880.00
8086	10809	2025-02-18	paid	15260.00
8087	10809	2025-02-19	paid	12810.00
8088	10809	2025-02-20	paid	10730.00
8089	10809	2025-02-21	paid	9020.00
8090	810	2025-02-22	paid	14030.00
8091	810	2025-02-23	paid	19460.00
8092	1810	2025-02-24	paid	16310.00
8093	1810	2025-02-25	paid	13530.00
8094	1810	2025-02-26	paid	11120.00
8095	10810	2025-02-27	paid	9180.00
8096	10810	2025-02-28	paid	13660.00
8097	10810	2025-03-01	paid	7810.00
8098	10810	2025-03-02	paid	10330.00
8099	10810	2025-03-03	paid	1220.00
9000	901	2024-08-20	cancelled	2240.00
9001	901	2024-08-21	paid	3740.00
9002	1901	2024-08-22	paid	3210.00
9003	1901	2024-08-23	paid	3050.00
9004	1901	2024-08-24	paid	3260.00
9005	10901	2024-08-25	paid	5390.00
9006	10901	2024-08-26	paid	7940.00
9007	10901	2024-08-27	paid	6710.00
9008	10901	2024-08-28	paid	5850.00
9009	10901	2024-08-29	paid	5360.00
9010	902	2024-08-30	paid	8540.00
9011	902	2024-08-31	paid	12140.00
9012	1902	2024-09-01	paid	10210.00
9013	1902	2024-09-02	paid	8650.00
9014	1902	2024-09-03	paid	7460.00
9015	10902	2024-09-04	paid	11690.00
9016	10902	2024-09-05	paid	16340.00
9017	10902	2024-09-06	paid	13710.00
9018	10902	2024-09-07	paid	11450.00
9019	10902	2024-09-08	paid	9560.00
9020	903	2024-09-09	cancelled	14840.00
9021	903	2024-09-10	paid	20540.00
9022	1903	2024-09-11	paid	17210.00
9023	1903	2024-09-12	paid	14250.00
9024	1903	2024-09-13	paid	5660.00
9025	10903	2024-09-14	paid	9990.00
9026	10903	2024-09-15	paid	6740.00
9027	10903	2024-09-16	paid	8710.00
9028	10903	2024-09-17	paid	1050.00
9029	10903	2024-09-18	paid	1760.00
9030	904	2024-09-19	paid	3140.00
9031	904	2024-09-20	paid	4940.00
9032	1904	2024-09-21	paid	4210.00
9033	1904	2024-09-22	paid	3850.00
9034	1904	2024-09-23	paid	3860.00
9035	10904	2024-09-24	paid	6290.00
9036	10904	2024-09-25	paid	9140.00
9037	10904	2024-09-26	paid	7710.00
9038	10904	2024-09-27	paid	6650.00
9039	10904	2024-09-28	paid	5960.00
9040	905	2024-09-29	cancelled	9440.00
9041	905	2024-09-30	paid	13340.00
9042	1905	2024-10-01	paid	11210.00
9043	1905	2024-10-02	paid	9450.00
9044	1905	2024-10-03	paid	8060.00
9045	10905	2024-10-04	paid	12590.00
9046	10905	2024-10-05	paid	17540.00
9047	10905	2024-10-06	paid	14710.00
9048	10905	2024-10-07	paid	12250.00
9049	10905	2024-10-08	paid	10160.00
9050	906	2024-10-09	paid	15740.00
9051	906	2024-10-10	paid	21740.00
9052	1906	2024-10-11	paid	18210.00
9053	1906	2024-10-12	paid	11050.00
9054	1906	2024-10-13	paid	6260.00
9055	10906	2024-10-14	paid	4890.00
9056	10906	2024-10-15	paid	1940.00
9057	10906	2024-10-16	paid	1710.00
9058	10906	2024-10-17	paid	1850.00
9059	10906	2024-10-18	paid	2360.00
9060	907	2024-10-19	cancelled	4040.00
9061	907	2024-10-20	paid	6140.00
9062	1907	2024-10-21	paid	5210.00
9063	1907	2024-10-22	paid	4650.00
9064	1907	2024-10-23	paid	4460.00
9065	10907	2024-10-24	paid	7190.00
9066	10907	2024-10-25	paid	10340.00
9067	10907	2024-10-26	paid	8710.00
9068	10907	2024-10-27	paid	7450.00
9069	10907	2024-10-28	paid	6560.00
9070	908	2024-10-29	paid	10340.00
9071	908	2024-10-30	paid	14540.00
9072	1908	2024-10-31	paid	12210.00
9073	1908	2024-11-01	paid	10250.00
9074	1908	2024-11-02	paid	8660.00
9075	10908	2024-11-03	paid	13490.00
9076	10908	2024-11-04	paid	18740.00
9077	10908	2024-11-05	paid	15710.00
9078	10908	2024-11-06	paid	13050.00
9079	10908	2024-11-07	paid	10760.00
9080	909	2024-11-08	cancelled	16640.00
9081	909	2024-11-09	paid	12940.00
9082	1909	2024-11-10	paid	17210.00
9083	1909	2024-11-11	paid	9850.00
9084	1909	2024-11-12	paid	2860.00
9085	10909	2024-11-13	paid	1790.00
9086	10909	2024-11-14	paid	3140.00
9087	10909	2024-11-15	paid	2710.00
9088	10909	2024-11-16	paid	2650.00
9089	10909	2024-11-17	paid	2960.00
9090	910	2024-11-18	paid	4940.00
9091	910	2024-11-19	paid	7340.00
9092	1910	2024-11-20	paid	6210.00
9093	1910	2024-11-21	paid	5450.00
9094	1910	2024-11-22	paid	5060.00
9095	10910	2024-11-23	paid	8090.00
9096	10910	2024-11-24	paid	11540.00
9097	10910	2024-11-25	paid	9710.00
9098	10910	2024-11-26	paid	8250.00
9099	10910	2024-11-27	paid	7160.00
10000	1	2024-05-16	cancelled	11150.00
10001	1	2024-05-17	paid	15620.00
10002	2001	2024-05-18	paid	13110.00
10003	2001	2024-05-19	paid	10970.00
10004	2001	2024-05-20	paid	9200.00
10005	11001	2024-05-21	paid	14300.00
10006	11001	2024-05-22	paid	19820.00
10007	11001	2024-05-23	paid	16610.00
10008	11001	2024-05-24	paid	13770.00
10009	11001	2024-05-25	paid	11300.00
10010	2	2024-05-26	paid	9450.00
10011	2	2024-05-27	paid	14020.00
10012	2002	2024-05-28	paid	8110.00
10013	2002	2024-05-29	paid	10570.00
10014	2002	2024-05-30	paid	1400.00
10015	11002	2024-05-31	paid	2600.00
10016	11002	2024-06-01	paid	4220.00
10017	11002	2024-06-02	paid	3610.00
10018	11002	2024-06-03	paid	3370.00
10019	11002	2024-06-04	paid	3500.00
10020	3	2024-06-05	cancelled	5750.00
10021	3	2024-06-06	paid	8420.00
10022	2003	2024-06-07	paid	7110.00
10023	2003	2024-06-08	paid	6170.00
10024	2003	2024-06-09	paid	5600.00
10025	11003	2024-06-10	paid	8900.00
10026	11003	2024-06-11	paid	12620.00
10027	11003	2024-06-12	paid	10610.00
10028	11003	2024-06-13	paid	8970.00
10029	11003	2024-06-14	paid	7700.00
10030	4	2024-06-15	paid	12050.00
10031	4	2024-06-16	paid	16820.00
10032	2004	2024-06-17	paid	14110.00
10033	2004	2024-06-18	paid	11770.00
10034	2004	2024-06-19	paid	9800.00
10035	11004	2024-06-20	paid	15200.00
10036	11004	2024-06-21	paid	21020.00
10037	11004	2024-06-22	paid	17610.00
10038	11004	2024-06-23	paid	14570.00
10039	11004	2024-06-24	paid	5900.00
10040	5	2024-06-25	cancelled	4350.00
10041	5	2024-06-26	paid	7220.00
10042	2005	2024-06-27	paid	1110.00
10043	2005	2024-06-28	paid	1370.00
10044	2005	2024-06-29	paid	2000.00
10045	11005	2024-06-30	paid	3500.00
10046	11005	2024-07-01	paid	5420.00
10047	11005	2024-07-02	paid	4610.00
10048	11005	2024-07-03	paid	4170.00
10049	11005	2024-07-04	paid	4100.00
10050	6	2024-07-05	paid	6650.00
10051	6	2024-07-06	paid	9620.00
10052	2006	2024-07-07	paid	8110.00
10053	2006	2024-07-08	paid	6970.00
10054	2006	2024-07-09	paid	6200.00
10055	11006	2024-07-10	paid	9800.00
10056	11006	2024-07-11	paid	13820.00
10057	11006	2024-07-12	paid	11610.00
10058	11006	2024-07-13	paid	9770.00
10059	11006	2024-07-14	paid	8300.00
10060	7	2024-07-15	cancelled	12950.00
10061	7	2024-07-16	paid	18020.00
10062	2007	2024-07-17	paid	15110.00
10063	2007	2024-07-18	paid	12570.00
10064	2007	2024-07-19	paid	10400.00
10065	11007	2024-07-20	paid	16100.00
10066	11007	2024-07-21	paid	22220.00
10067	11007	2024-07-22	paid	16610.00
10068	11007	2024-07-23	paid	11370.00
10069	11007	2024-07-24	paid	2500.00
10070	8	2024-07-25	paid	5250.00
10071	8	2024-07-26	paid	2420.00
10072	2008	2024-07-27	paid	2110.00
10073	2008	2024-07-28	paid	2170.00
10074	2008	2024-07-29	paid	2600.00
10075	11008	2024-07-30	paid	4400.00
10076	11008	2024-07-31	paid	6620.00
10077	11008	2024-08-01	paid	5610.00
10078	11008	2024-08-02	paid	4970.00
10079	11008	2024-08-03	paid	4700.00
10080	9	2024-08-04	cancelled	7550.00
10081	9	2024-08-05	paid	10820.00
10082	2009	2024-08-06	paid	9110.00
10083	2009	2024-08-07	paid	7770.00
10084	2009	2024-08-08	paid	6800.00
10085	11009	2024-08-09	paid	10700.00
10086	11009	2024-08-10	paid	15020.00
10087	11009	2024-08-11	paid	12610.00
10088	11009	2024-08-12	paid	10570.00
10089	11009	2024-08-13	paid	8900.00
10090	10	2024-08-14	paid	13850.00
10091	10	2024-08-15	paid	19220.00
10092	2010	2024-08-16	paid	16110.00
10093	2010	2024-08-17	paid	13370.00
10094	2010	2024-08-18	paid	11000.00
10095	11010	2024-08-19	paid	17000.00
10096	11010	2024-08-20	paid	13420.00
10097	11010	2024-08-21	paid	17610.00
10098	11010	2024-08-22	paid	10170.00
10099	11010	2024-08-23	paid	1100.00
11000	101	2024-02-10	cancelled	2060.00
11001	101	2024-02-11	paid	3500.00
11002	2101	2024-02-12	paid	3010.00
11003	2101	2024-02-13	paid	2890.00
11004	2101	2024-02-14	paid	3140.00
11005	11101	2024-02-15	paid	5210.00
11006	11101	2024-02-16	paid	7700.00
11007	11101	2024-02-17	paid	6510.00
11008	11101	2024-02-18	paid	5690.00
11009	11101	2024-02-19	paid	5240.00
11010	102	2024-02-20	paid	8360.00
11011	102	2024-02-21	paid	11900.00
11012	2102	2024-02-22	paid	10010.00
11013	2102	2024-02-23	paid	8490.00
11014	2102	2024-02-24	paid	7340.00
11015	11102	2024-02-25	paid	11510.00
11016	11102	2024-02-26	paid	16100.00
11017	11102	2024-02-27	paid	13510.00
11018	11102	2024-02-28	paid	11290.00
11019	11102	2024-02-29	paid	9440.00
11020	103	2024-03-01	cancelled	14660.00
11021	103	2024-03-02	paid	20300.00
11022	2103	2024-03-03	paid	17010.00
11023	2103	2024-03-04	paid	14090.00
11024	2103	2024-03-05	paid	5540.00
11025	11103	2024-03-06	paid	9810.00
11026	11103	2024-03-07	paid	6500.00
11027	11103	2024-03-08	paid	8510.00
11028	11103	2024-03-09	paid	890.00
11029	11103	2024-03-10	paid	1640.00
11030	104	2024-03-11	paid	2960.00
11031	104	2024-03-12	paid	4700.00
11032	2104	2024-03-13	paid	4010.00
11033	2104	2024-03-14	paid	3690.00
11034	2104	2024-03-15	paid	3740.00
11035	11104	2024-03-16	paid	6110.00
11036	11104	2024-03-17	paid	8900.00
11037	11104	2024-03-18	paid	7510.00
11038	11104	2024-03-19	paid	6490.00
11039	11104	2024-03-20	paid	5840.00
11040	105	2024-03-21	cancelled	9260.00
11041	105	2024-03-22	paid	13100.00
11042	2105	2024-03-23	paid	11010.00
11043	2105	2024-03-24	paid	9290.00
11044	2105	2024-03-25	paid	7940.00
11045	11105	2024-03-26	paid	12410.00
11046	11105	2024-03-27	paid	17300.00
11047	11105	2024-03-28	paid	14510.00
11048	11105	2024-03-29	paid	12090.00
11049	11105	2024-03-30	paid	10040.00
11050	106	2024-03-31	paid	15560.00
11051	106	2024-04-01	paid	21500.00
11052	2106	2024-04-02	paid	18010.00
11053	2106	2024-04-03	paid	10890.00
11054	2106	2024-04-04	paid	6140.00
11055	11106	2024-04-05	paid	4710.00
11056	11106	2024-04-06	paid	7700.00
11057	11106	2024-04-07	paid	1510.00
11058	11106	2024-04-08	paid	1690.00
11059	11106	2024-04-09	paid	2240.00
11060	107	2024-04-10	cancelled	3860.00
11061	107	2024-04-11	paid	5900.00
11062	2107	2024-04-12	paid	5010.00
11063	2107	2024-04-13	paid	4490.00
11064	2107	2024-04-14	paid	4340.00
11065	11107	2024-04-15	paid	7010.00
11066	11107	2024-04-16	paid	10100.00
11067	11107	2024-04-17	paid	8510.00
11068	11107	2024-04-18	paid	7290.00
11069	11107	2024-04-19	paid	6440.00
11070	108	2024-04-20	paid	10160.00
11071	108	2024-04-21	paid	14300.00
11072	2108	2024-04-22	paid	12010.00
11073	2108	2024-04-23	paid	10090.00
11074	2108	2024-04-24	paid	8540.00
11075	11108	2024-04-25	paid	13310.00
11076	11108	2024-04-26	paid	18500.00
11077	11108	2024-04-27	paid	15510.00
11078	11108	2024-04-28	paid	12890.00
11079	11108	2024-04-29	paid	10640.00
11080	109	2024-04-30	cancelled	16460.00
11081	109	2024-05-01	paid	22700.00
11082	2109	2024-05-02	paid	17010.00
11083	2109	2024-05-03	paid	9690.00
11084	2109	2024-05-04	paid	2740.00
11085	11109	2024-05-05	paid	1610.00
11086	11109	2024-05-06	paid	2900.00
11087	11109	2024-05-07	paid	2510.00
11088	11109	2024-05-08	paid	2490.00
11089	11109	2024-05-09	paid	2840.00
11090	110	2024-05-10	paid	4760.00
11091	110	2024-05-11	paid	7100.00
11092	2110	2024-05-12	paid	6010.00
11093	2110	2024-05-13	paid	5290.00
11094	2110	2024-05-14	paid	4940.00
11095	11110	2024-05-15	paid	7910.00
11096	11110	2024-05-16	paid	11300.00
11097	11110	2024-05-17	paid	9510.00
11098	11110	2024-05-18	paid	8090.00
11099	11110	2024-05-19	paid	7040.00
12000	201	2026-11-06	cancelled	2060.00
12001	201	2026-11-07	paid	3500.00
12002	2201	2026-11-08	paid	3010.00
12003	2201	2026-11-09	paid	2890.00
12004	2201	2026-11-10	paid	3140.00
12005	11201	2026-11-11	paid	5210.00
12006	11201	2026-11-12	paid	7700.00
12007	11201	2026-11-13	paid	6510.00
12008	11201	2026-11-14	paid	5690.00
12009	11201	2026-11-15	paid	5240.00
12010	202	2026-11-16	paid	8360.00
12011	202	2026-11-17	paid	11900.00
12012	2202	2026-11-18	paid	10010.00
12013	2202	2026-11-19	paid	8490.00
12014	2202	2026-11-20	paid	7340.00
12015	11202	2026-11-21	paid	11510.00
12016	11202	2026-11-22	paid	16100.00
12017	11202	2026-11-23	paid	13510.00
12018	11202	2026-11-24	paid	11290.00
12019	11202	2026-11-25	paid	9440.00
12020	203	2026-11-26	cancelled	14660.00
12021	203	2026-11-27	paid	20300.00
12022	2203	2026-11-28	paid	17010.00
12023	2203	2026-11-29	paid	14090.00
12024	2203	2026-11-30	paid	5540.00
12025	11203	2026-12-01	paid	9810.00
12026	11203	2026-12-02	paid	6500.00
12027	11203	2026-12-03	paid	8510.00
12028	11203	2026-12-04	paid	890.00
12029	11203	2026-12-05	paid	1640.00
12030	204	2026-12-06	paid	2960.00
12031	204	2026-12-07	paid	4700.00
12032	2204	2026-12-08	paid	4010.00
12033	2204	2026-12-09	paid	3690.00
12034	2204	2026-12-10	paid	3740.00
12035	11204	2026-12-11	paid	6110.00
12036	11204	2026-12-12	paid	8900.00
12037	11204	2026-12-13	paid	7510.00
12038	11204	2026-12-14	paid	6490.00
12039	11204	2026-12-15	paid	5840.00
12040	205	2026-12-16	cancelled	9260.00
12041	205	2026-12-17	paid	13100.00
12042	2205	2026-12-18	paid	11010.00
12043	2205	2026-12-19	paid	9290.00
12044	2205	2026-12-20	paid	7940.00
12045	11205	2026-12-21	paid	12410.00
12046	11205	2026-12-22	paid	17300.00
12047	11205	2026-12-23	paid	14510.00
12048	11205	2026-12-24	paid	12090.00
12049	11205	2026-12-25	paid	10040.00
12050	206	2026-12-26	paid	15560.00
12051	206	2026-12-27	paid	21500.00
12052	2206	2026-12-28	paid	18010.00
12053	2206	2026-12-29	paid	10890.00
12054	2206	2026-12-30	paid	6140.00
12055	11206	2026-12-31	paid	4710.00
12056	11206	2024-01-01	paid	7700.00
12057	11206	2024-01-02	paid	1510.00
12058	11206	2024-01-03	paid	1690.00
12059	11206	2024-01-04	paid	2240.00
12060	207	2024-01-05	cancelled	3860.00
12061	207	2024-01-06	paid	5900.00
12062	2207	2024-01-07	paid	5010.00
12063	2207	2024-01-08	paid	4490.00
12064	2207	2024-01-09	paid	4340.00
12065	11207	2024-01-10	paid	7010.00
12066	11207	2024-01-11	paid	10100.00
12067	11207	2024-01-12	paid	8510.00
12068	11207	2024-01-13	paid	7290.00
12069	11207	2024-01-14	paid	6440.00
12070	208	2024-01-15	paid	10160.00
12071	208	2024-01-16	paid	14300.00
12072	2208	2024-01-17	paid	12010.00
12073	2208	2024-01-18	paid	10090.00
12074	2208	2024-01-19	paid	8540.00
12075	11208	2024-01-20	paid	13310.00
12076	11208	2024-01-21	paid	18500.00
12077	11208	2024-01-22	paid	15510.00
12078	11208	2024-01-23	paid	12890.00
12079	11208	2024-01-24	paid	10640.00
12080	209	2024-01-25	cancelled	16460.00
12081	209	2024-01-26	paid	22700.00
12082	2209	2024-01-27	paid	17010.00
12083	2209	2024-01-28	paid	9690.00
12084	2209	2024-01-29	paid	2740.00
12085	11209	2024-01-30	paid	1610.00
12086	11209	2024-01-31	paid	2900.00
12087	11209	2024-02-01	paid	2510.00
